index,Word,Occurrences,Word Count By Book,Book of Acquisition,WF,Lg10WF,Lg10WF (SUBTLEX),CD,Lg10CD,Burstingness,Lg10B
219,wand,"{1: [(4, 1), (5, 28), (6, 7), (7, 2), (8, 3), (9, 4), (10, 11), (11, 2), (12, 1), (13, 1), (14, 1), (16, 2)], 2: [(1, 2), (3, 4), (4, 2), (5, 8), (6, 9), (7, 7), (8, 1), (9, 2), (10, 2), (11, 15), (12, 1), (13, 9), (14, 1), (15, 8), (16, 16), (17, 17), (18, 3)], 3: [(1, 4), (2, 1), (3, 9), (4, 2), (5, 2), (7, 9), (8, 1), (9, 4), (10, 8), (11, 1), (12, 7), (13, 5), (14, 5), (15, 2), (17, 24), (18, 2), (19, 14), (20, 8), (21, 5), (22, 1)], 4: [(1, 1), (2, 1), (4, 7), (5, 11), (6, 1), (7, 7), (8, 3), (9, 36), (10, 1), (11, 2), (13, 5), (14, 9), (15, 2), (16, 2), (18, 26), (19, 2), (20, 12), (22, 1), (23, 2), (24, 1), (25, 1), (26, 12), (27, 8), (28, 7), (29, 3), (30, 7), (31, 20), (32, 6), (33, 7), (34, 40), (35, 15), (36, 13), (37, 3)], 5: [(1, 18), (2, 17), (3, 24), (4, 4), (5, 3), (6, 4), (7, 7), (8, 2), (9, 4), (10, 3), (11, 4), (12, 9), (13, 2), (15, 1), (17, 2), (18, 15), (19, 3), (20, 1), (21, 4), (22, 11), (23, 3), (24, 22), (26, 9), (27, 6), (28, 21), (29, 4), (30, 4), (31, 10), (32, 13), (33, 10), (34, 9), (35, 44), (36, 10), (37, 3), (38, 4)], 6: [(1, 5), (2, 10), (3, 10), (4, 11), (5, 4), (6, 4), (7, 4), (8, 8), (9, 4), (10, 11), (11, 3), (12, 2), (13, 8), (14, 6), (16, 4), (17, 8), (18, 7), (19, 8), (20, 3), (21, 4), (22, 7), (24, 8), (25, 1), (26, 23), (27, 14), (28, 10), (29, 2), (30, 1)], 7: [(1, 14), (2, 2), (4, 11), (5, 14), (6, 6), (7, 10), (8, 8), (9, 14), (10, 5), (11, 14), (12, 9), (13, 12), (14, 13), (15, 4), (16, 4), (17, 32), (18, 8), (19, 26), (20, 10), (21, 32), (22, 24), (23, 32), (24, 60), (25, 8), (26, 38), (27, 5), (28, 8), (29, 3), (30, 17), (31, 10), (32, 38), (33, 8), (34, 12), (35, 30), (36, 45)]}","{1: 63, 2: 107, 3: 114, 4: 274, 5: 310, 6: 190, 7: 586}",1,0.0014696430215645976,-2.832788143205629,2.1987,0.9090909090909091,-0.04139268515822506,809.7363770250369,2.9083436501893196
223,car,"{1: [(1, 3), (2, 8), (3, 5), (4, 3), (6, 1)], 2: [(1, 2), (3, 24), (5, 41), (6, 3), (7, 1), (12, 3), (15, 13)], 3: [(1, 4), (2, 7), (5, 2)], 4: [(4, 5), (13, 1), (37, 1)], 5: [(1, 3), (2, 1), (3, 5), (7, 1), (20, 1), (23, 3), (34, 1)], 6: [(6, 3), (7, 1), (8, 1)], 7: [(3, 3), (4, 5), (17, 1), (32, 1), (36, 2)]}","{1: 20, 2: 87, 3: 13, 4: 7, 5: 15, 6: 5, 7: 12}",1,0.0001421370075600797,-3.847292832089209,4.3916,0.16666666666666666,-0.7781512503836436,8522.954198473282,3.9305901545925734
224,stairs,"{1: [(2, 1), (3, 1), (10, 2), (12, 2), (13, 1), (14, 1), (16, 2)], 2: [(1, 3), (2, 2), (3, 2), (5, 2), (7, 1), (8, 2), (9, 1), (10, 1), (11, 2), (13, 2), (14, 2), (16, 1), (18, 2)], 3: [(1, 2), (2, 2), (4, 2), (5, 1), (7, 2), (8, 1), (10, 2), (12, 1), (13, 1), (14, 1), (17, 1), (20, 1)], 4: [(1, 1), (2, 1), (3, 1), (4, 2), (5, 2), (6, 1), (8, 2), (9, 1), (10, 1), (11, 1), (12, 2), (13, 1), (17, 1), (18, 1), (19, 2), (23, 5), (25, 18), (26, 1), (28, 1), (35, 1), (36, 1)], 5: [(2, 1), (3, 6), (4, 5), (5, 2), (6, 2), (7, 1), (9, 6), (10, 1), (12, 2), (13, 3), (14, 2), (17, 1), (21, 2), (22, 4), (23, 2), (26, 3), (27, 1), (28, 3), (29, 2), (30, 1), (31, 2), (32, 1), (33, 1)], 6: [(2, 1), (3, 2), (12, 1), (13, 1), (14, 1), (15, 1), (21, 1), (22, 2), (24, 1), (25, 3), (27, 2), (29, 4)], 7: [(3, 2), (4, 2), (7, 2), (9, 1), (10, 6), (11, 4), (12, 2), (13, 2), (17, 1), (21, 9), (23, 2), (24, 2), (25, 2), (28, 2), (30, 6), (31, 2), (32, 3)]}","{1: 10, 2: 23, 3: 17, 4: 47, 5: 54, 6: 20, 7: 50}",1,0.00019756150107407304,-3.7042976827245497,3.0839,0.5303030303030303,-0.27547589119159305,7176.662251655629,3.8559225079302735
233,luck,"{1: [(1, 1), (2, 1), (4, 1), (9, 1), (10, 1), (11, 1), (13, 2), (15, 1), (16, 1)], 2: [(1, 1), (5, 2), (8, 1), (10, 1), (12, 1), (16, 1), (17, 1)], 3: [(3, 1), (4, 1), (8, 1), (15, 1), (16, 1), (21, 2), (22, 1)], 4: [(9, 1), (11, 1), (18, 1), (19, 1), (20, 4), (24, 1), (25, 1), (26, 3), (28, 1), (29, 2), (30, 1), (31, 3), (36, 1)], 5: [(5, 1), (7, 2), (13, 1), (15, 2), (16, 1), (19, 4), (22, 1), (23, 1), (28, 1), (31, 2)], 6: [(1, 1), (2, 1), (9, 2), (10, 1), (11, 2), (13, 1), (17, 1), (18, 3), (19, 2), (20, 1), (21, 1), (22, 2), (24, 4), (27, 1)], 7: [(1, 1), (3, 1), (4, 1), (8, 1), (11, 1), (14, 1), (17, 1), (22, 1), (23, 3)]}","{1: 10, 2: 8, 3: 8, 4: 21, 5: 16, 6: 23, 7: 11}",1,8.671251404608636e-05,-4.061918222143415,3.8944,0.3484848484848485,-0.45781609952427577,12441.783132530121,4.094882627068834
237,clothes,"{1: [(1, 2), (2, 3), (3, 1), (5, 1), (6, 1)], 2: [(4, 1), (6, 1), (10, 1), (14, 1)], 3: [(7, 3), (8, 1)], 4: [(3, 1), (4, 1), (5, 1), (6, 1), (9, 4), (20, 1), (21, 5), (23, 1), (26, 1), (28, 2), (35, 1)], 5: [(3, 2), (6, 2), (13, 1), (16, 1), (18, 2), (22, 1), (23, 3), (28, 1), (31, 1), (38, 2)], 6: [(6, 3), (7, 1), (10, 1), (13, 1), (26, 3)], 7: [(4, 3), (6, 1), (8, 1), (9, 2), (17, 1), (19, 2), (20, 1), (21, 2), (28, 1), (33, 3), (34, 1)]}","{1: 8, 2: 4, 3: 4, 4: 19, 5: 16, 6: 9, 7: 18}",1,6.972758861437872e-05,-4.15659535371918,3.7126,0.24242424242424243,-0.6154239528859439,17224.0625,4.236135592718582
238,locket,"{5: [(6, 1)], 6: [(10, 1), (13, 2), (17, 2), (20, 8), (23, 2), (26, 2), (28, 3), (29, 1), (30, 4)], 7: [(2, 3), (6, 2), (7, 1), (10, 22), (11, 2), (12, 3), (13, 7), (14, 8), (15, 6), (17, 2), (19, 19), (20, 1), (27, 2), (30, 2), (31, 1), (36, 1)]}","{5: 1, 6: 25, 7: 82}",5,9.654589192760131e-05,-4.015266200922711,1.9445,0.13131313131313133,-0.8816918422907131,6473.870967741936,3.8111640391264685
239,memories,"{2: [(13, 3), (16, 1), (18, 1)], 3: [(10, 1)], 4: [(9, 1), (13, 1), (14, 1), (27, 1), (30, 1), (36, 2), (37, 1)], 5: [(6, 1), (19, 1), (23, 1), (24, 4), (26, 6)], 6: [(1, 2), (4, 1), (10, 1), (13, 2), (17, 4), (20, 2), (22, 1)], 7: [(2, 1), (3, 1), (4, 1), (6, 1), (7, 1), (8, 2), (9, 1), (10, 2), (14, 1), (17, 2), (33, 2)]}","{2: 5, 3: 1, 4: 8, 5: 13, 6: 13, 7: 15}",2,4.916688940757474e-05,-4.308327266915416,3.0542,0.1717171717171717,-0.765186273219276,17998.77358490566,4.255242913800316
240,umbrella,"{1: [(4, 5), (5, 4), (14, 1)], 2: [(6, 1), (7, 2)], 3: [(9, 2), (10, 1)], 5: [(4, 2), (6, 1), (23, 1), (25, 1), (30, 1)], 6: [(6, 1), (28, 2)], 7: [(4, 1), (9, 1), (32, 1)]}","{1: 10, 2: 3, 3: 3, 5: 6, 6: 3, 7: 3}",1,2.5030416425674413e-05,-4.601531925067441,2.5832,0.08585858585858586,-1.0662162688832573,45046.57142857143,4.653661741678759
241,portrait,"{1: [(7, 2), (9, 6), (10, 1), (12, 1), (13, 1), (14, 1), (16, 2)], 2: [(5, 2), (6, 2), (7, 2), (11, 1), (14, 1), (15, 1), (16, 1)], 3: [(5, 2), (6, 1), (8, 8), (9, 3), (11, 4), (13, 4), (14, 2), (15, 1), (16, 2)], 4: [(12, 2), (14, 1), (15, 1), (17, 1), (18, 1), (19, 2), (22, 3), (23, 2), (25, 1), (28, 1)], 5: [(4, 1), (5, 2), (6, 3), (10, 1), (11, 2), (12, 1), (13, 2), (14, 2), (17, 1), (18, 2), (19, 1), (20, 1), (22, 12), (23, 5), (27, 1), (31, 1), (32, 1), (37, 5), (38, 1)], 6: [(1, 9), (3, 1), (9, 1), (10, 1), (12, 1), (13, 1), (14, 3), (15, 1), (17, 2), (18, 3), (20, 2), (22, 3), (23, 1), (24, 4), (25, 2), (28, 2), (29, 3)], 7: [(9, 1), (10, 2), (11, 1), (12, 1), (15, 4), (16, 1), (28, 3), (29, 2), (31, 2), (33, 7), (34, 1), (36, 1)]}","{1: 14, 2: 10, 3: 27, 4: 15, 5: 45, 6: 40, 7: 26}",1,0.00015822798954801326,-3.800716690047854,2.444,0.4090909090909091,-0.38818017138288136,6524.186746987952,3.8145263837026384
246,squibs,"{2: [(9, 2), (17, 1)], 5: [(8, 1)], 6: [(10, 1), (16, 1)], 7: [(8, 2), (11, 1)]}","{2: 3, 5: 1, 6: 2, 7: 3}",2,8.045490993966776e-06,-5.094447446970335,1.2304,0.03535353535353535,-1.4515671502472742,122193.57142857143,5.087048358389866
254,diadem,"{7: [(25, 1), (29, 7), (30, 5), (31, 30), (32, 1)]}",{7: 44},7,3.9333511526059796e-05,-4.405237279923473,0.4771,0.025252525252525252,-1.5976951859255124,948.25,2.976922851374828
257,necklace,"{2: [(4, 1)], 5: [(10, 1), (20, 1)], 6: [(6, 1), (12, 14), (13, 2), (15, 3), (16, 3), (19, 4), (24, 2), (27, 3), (29, 1)], 7: [(31, 1)]}","{2: 1, 5: 2, 6: 33, 7: 1}",2,3.307590741964119e-05,-4.480488232342665,2.6972,0.06565656565656566,-1.1827218379546942,30093.18181818182,4.47846810907685
261,Friar,"{1: [(7, 4)], 2: [(8, 1)], 4: [(12, 1)], 5: [(28, 1)]}","{1: 4, 2: 1, 4: 1, 5: 1}",1,6.257604106418603e-06,-5.203591916395403,1.9494,0.020202020202020204,-1.6946051989335686,127044.6,5.103956210196759
262,flute,"{1: [(12, 1), (16, 5)]}",{1: 6},1,5.363660662644517e-06,-5.2705387060260165,2.0374,0.010101010101010102,-1.99563519459755,274.25,2.4381466362467488
265,smile,"{1: [(1, 2), (3, 1), (4, 1), (5, 1), (6, 2), (8, 1), (13, 1), (14, 2), (16, 1), (17, 1)], 2: [(1, 1), (4, 2), (6, 3), (9, 4), (11, 4), (13, 1), (14, 2), (15, 1), (16, 3), (17, 5), (18, 3)], 3: [(2, 1), (3, 2), (5, 1), (7, 2), (9, 2), (12, 1), (14, 1), (15, 2), (20, 1), (21, 1), (22, 4)], 4: [(3, 1), (8, 1), (11, 1), (13, 1), (14, 2), (15, 3), (16, 1), (17, 4), (18, 3), (19, 1), (20, 1), (22, 1), (23, 1), (24, 2), (25, 2), (26, 3), (27, 2), (28, 2), (30, 2), (31, 2), (33, 2), (34, 1), (35, 4), (36, 3)], 5: [(3, 1), (5, 2), (6, 1), (8, 1), (9, 4), (11, 1), (12, 2), (13, 4), (14, 1), (15, 5), (16, 3), (17, 1), (18, 2), (19, 5), (20, 2), (21, 4), (22, 4), (23, 4), (24, 1), (25, 2), (26, 3), (27, 6), (28, 2), (29, 4), (31, 1), (32, 1), (33, 1), (35, 1), (38, 2)], 6: [(1, 4), (2, 1), (4, 1), (5, 2), (6, 1), (7, 3), (11, 2), (12, 2), (15, 1), (16, 2), (20, 2), (22, 1), (23, 1), (24, 2), (25, 1), (26, 1), (27, 1), (29, 1), (30, 3)], 7: [(1, 1), (2, 3), (3, 1), (4, 2), (6, 2), (8, 2), (9, 1), (10, 1), (11, 1), (12, 1), (17, 2), (18, 1), (19, 1), (20, 1), (24, 1), (29, 3), (31, 1), (33, 3), (34, 3), (35, 3), (36, 2)]}","{1: 13, 2: 29, 3: 18, 4: 46, 5: 71, 6: 32, 7: 36}",1,0.00021901614372465112,-3.6595238720451277,3.4711,0.6313131313131313,-0.19975517725347472,7082.5668789808915,3.850190684150501
269,werewolves,"{1: [(15, 2)], 2: [(4, 1), (6, 1), (15, 1), (16, 1)], 3: [(9, 5), (10, 1), (21, 1)], 4: [(14, 1), (24, 1), (31, 2), (36, 1)], 5: [(6, 1), (14, 1)], 6: [(6, 1), (16, 5), (17, 1), (22, 1)], 7: [(1, 1)]}","{1: 2, 2: 4, 3: 7, 4: 5, 5: 2, 6: 8, 7: 1}",1,2.59243598694485e-05,-4.586291958510705,1.8921,0.09595959595959595,-1.017911589308702,34938.13043478261,4.543299661849519
270,unicorns,"{1: [(5, 1), (15, 3)], 2: [(15, 1)], 4: [(24, 2), (26, 5), (28, 1)], 5: [(15, 1), (31, 1)], 7: [(7, 1)]}","{1: 4, 2: 1, 4: 8, 5: 2, 7: 1}",1,1.430309510038538e-05,-4.844569973753735,1.7993,0.045454545454545456,-1.3424226808222062,71217.84615384616,4.852588835139357
274,Lupin,"{3: [(5, 35), (7, 46), (8, 41), (9, 10), (10, 18), (11, 6), (12, 45), (13, 4), (14, 15), (16, 3), (17, 31), (18, 27), (19, 52), (20, 8), (21, 9), (22, 20)], 4: [(12, 1), (14, 2), (20, 1), (25, 1), (26, 1), (36, 1)], 5: [(3, 25), (4, 8), (5, 21), (6, 2), (7, 4), (8, 1), (9, 15), (10, 5), (12, 1), (13, 1), (14, 2), (15, 3), (23, 4), (24, 5), (28, 11), (29, 25), (31, 2), (32, 1), (35, 4), (36, 10), (37, 1), (38, 5)], 6: [(6, 2), (11, 1), (12, 1), (16, 22), (17, 2), (22, 1), (24, 1), (28, 1), (29, 25), (30, 1)], 7: [(1, 1), (4, 4), (5, 39), (6, 1), (7, 3), (8, 3), (9, 1), (10, 1), (11, 50), (12, 1), (14, 1), (17, 1), (22, 6), (25, 11), (30, 10), (31, 1), (33, 5), (34, 9), (36, 3)]}","{3: 370, 4: 7, 5: 156, 6: 57, 7: 151}",3,0.0006624120918365978,-3.1788717484303324,0.9031,0.3686868686868687,-0.4333423301410752,1550.6289517470882,3.1905078884085567
276,Filch,"{1: [(7, 1), (8, 7), (9, 15), (11, 2), (12, 7), (13, 1), (15, 13), (16, 3)], 2: [(7, 2), (8, 21), (9, 14), (11, 3), (13, 6)], 3: [(7, 2), (8, 7), (9, 3), (10, 6), (11, 1), (14, 3)], 4: [(12, 1), (15, 1), (16, 5), (19, 1), (20, 1), (22, 1), (25, 30)], 5: [(11, 1), (14, 8), (16, 4), (17, 1), (18, 7), (20, 1), (21, 1), (25, 1), (28, 13), (29, 3), (30, 5), (32, 2), (38, 1)], 6: [(8, 1), (11, 2), (12, 6), (15, 10), (19, 4), (21, 1), (22, 2), (24, 2), (27, 2), (29, 1), (30, 1)], 7: [(29, 1), (30, 3), (31, 2)]}","{1: 49, 2: 46, 3: 22, 4: 40, 5: 48, 6: 32, 7: 6}",1,0.00021722825683710294,-3.663083682811348,0.9031,0.2676767676767677,-0.5723893206607421,4647.173333333333,3.667188871382742
280,arm,"{1: [(1, 1), (4, 1), (5, 2), (7, 1), (9, 2), (10, 2), (12, 4), (13, 1), (15, 2), (16, 1), (17, 2)], 2: [(1, 1), (2, 2), (4, 2), (6, 2), (7, 3), (8, 1), (10, 15), (11, 5), (13, 1), (14, 1), (15, 1), (16, 1), (17, 5)], 3: [(1, 1), (2, 1), (3, 2), (4, 2), (5, 1), (6, 3), (7, 3), (8, 3), (9, 2), (10, 1), (11, 3), (13, 3), (14, 4), (15, 1), (17, 6), (19, 3), (20, 3), (21, 2), (22, 1)], 4: [(2, 2), (8, 3), (9, 3), (12, 1), (13, 1), (15, 2), (17, 3), (18, 1), (19, 1), (20, 1), (21, 3), (22, 1), (23, 1), (24, 3), (25, 3), (26, 1), (27, 2), (28, 1), (29, 1), (31, 3), (32, 3), (33, 7), (34, 1), (35, 2), (36, 5)], 5: [(1, 1), (2, 3), (3, 1), (4, 1), (6, 1), (7, 2), (10, 1), (12, 1), (13, 3), (14, 4), (17, 2), (18, 2), (19, 3), (20, 1), (21, 1), (22, 1), (23, 2), (24, 1), (25, 1), (26, 2), (27, 2), (28, 5), (30, 3), (31, 1), (33, 3), (34, 4), (35, 9), (36, 3), (37, 1)], 6: [(2, 3), (4, 4), (6, 2), (7, 6), (8, 1), (9, 2), (10, 1), (11, 4), (12, 3), (14, 6), (15, 4), (17, 2), (19, 2), (20, 2), (21, 1), (22, 1), (24, 1), (25, 2), (26, 5), (27, 1), (28, 2), (29, 1), (30, 1)], 7: [(3, 1), (4, 1), (5, 5), (6, 5), (7, 1), (8, 1), (9, 3), (10, 4), (11, 1), (12, 1), (13, 3), (14, 2), (15, 2), (16, 2), (17, 7), (18, 2), (20, 1), (23, 5), (24, 3), (25, 1), (26, 2), (28, 1), (29, 2), (30, 2), (31, 6), (32, 1), (33, 2), (35, 1), (36, 3)]}","{1: 19, 2: 40, 3: 45, 4: 55, 5: 65, 6: 57, 7: 71}",1,0.00031466809220847836,-3.502147292931529,3.5234,0.7525252525252525,-0.1234789218492571,4061.3626373626375,3.6086717691931014
283,turban,"{1: [(7, 5), (8, 2), (10, 1), (12, 1), (15, 1), (17, 4)], 6: [(19, 2)]}","{1: 14, 6: 2}",1,1.430309510038538e-05,-4.844569973753735,1.8261,0.03535353535353535,-1.4515671502472742,82014.0,4.913887993893117
284,skin,"{1: [(3, 1), (7, 1), (10, 1), (17, 2)], 2: [(5, 1), (6, 1), (8, 2), (10, 2), (11, 1), (12, 1), (16, 4)], 3: [(3, 1), (5, 1), (7, 1), (8, 1), (9, 1), (14, 2), (17, 1), (19, 3), (20, 1)], 4: [(2, 1), (8, 1), (12, 2), (13, 1), (17, 1), (18, 3), (19, 2), (21, 1), (24, 1), (26, 3), (27, 2), (30, 2), (33, 1), (34, 1), (35, 2), (36, 1)], 5: [(4, 1), (6, 3), (13, 7), (15, 1), (19, 2), (20, 3), (23, 2), (24, 1), (25, 1), (27, 1), (30, 1), (35, 1), (38, 1)], 6: [(13, 1), (15, 2), (18, 3), (20, 1), (22, 1), (26, 1), (28, 1), (30, 1)], 7: [(1, 1), (5, 1), (6, 1), (7, 1), (10, 1), (14, 2), (15, 1), (17, 2), (19, 1), (23, 1), (24, 2), (26, 1), (27, 3), (30, 1), (34, 1), (35, 1), (36, 1)]}","{1: 5, 2: 12, 3: 12, 4: 25, 5: 25, 6: 11, 7: 22}",1,0.00010012166570269765,-3.999471933739479,3.3516,0.37373737373737376,-0.4274334705305549,13322.843373493975,4.124596922254434
287,Malkin,"{1: [(5, 3)], 6: [(6, 6), (7, 1), (30, 1)]}","{1: 3, 6: 8}",1,9.833377881514949e-06,-5.007297271251435,0.7782,0.020202020202020204,-1.6946051989335686,89334.7,4.951020183315677
289,cards,"{1: [(6, 2), (14, 1), (16, 2)], 2: [(1, 2), (3, 1), (4, 1), (13, 1)], 3: [(1, 1), (2, 1), (6, 1), (11, 1)], 4: [(2, 1), (19, 1), (22, 2), (37, 2)], 5: [(5, 1), (10, 1), (17, 1), (21, 3), (28, 1)], 6: [(6, 1), (10, 1), (24, 1), (25, 1)]}","{1: 5, 2: 5, 3: 4, 4: 6, 5: 7, 6: 4}",1,2.7712246756996673e-05,-4.557328262575388,3.3892,0.12121212121212122,-0.9164539485499251,33086.846153846156,4.519655372077977
290,George,"{1: [(6, 9), (8, 1), (9, 4), (11, 3), (12, 6), (13, 4), (15, 1), (17, 1)], 2: [(3, 28), (4, 14), (5, 6), (7, 9), (8, 4), (10, 13), (11, 1), (12, 5), (13, 1), (14, 1), (15, 2), (16, 2), (18, 2)], 3: [(1, 1), (4, 6), (5, 3), (6, 6), (8, 4), (9, 3), (10, 18), (11, 2), (13, 7), (14, 2), (15, 5), (16, 1), (17, 1), (22, 1)], 4: [(2, 1), (4, 12), (5, 11), (6, 7), (7, 6), (8, 1), (9, 7), (10, 6), (11, 6), (12, 9), (13, 6), (14, 7), (15, 8), (16, 11), (17, 3), (19, 2), (21, 5), (22, 5), (23, 7), (24, 2), (25, 1), (26, 3), (28, 1), (29, 7), (31, 1), (37, 17)], 5: [(4, 15), (5, 13), (6, 27), (9, 30), (10, 3), (11, 1), (12, 18), (13, 15), (14, 11), (15, 9), (16, 5), (17, 9), (18, 8), (19, 18), (21, 3), (22, 18), (23, 7), (24, 6), (25, 1), (26, 9), (28, 13), (29, 18), (30, 8), (31, 1), (32, 1), (33, 1), (38, 2)], 6: [(5, 4), (6, 13), (7, 1), (11, 1), (12, 1), (15, 1), (16, 16), (17, 4), (19, 7), (30, 1)], 7: [(4, 10), (5, 20), (6, 1), (7, 4), (8, 13), (14, 1), (15, 1), (20, 1), (22, 1), (25, 2), (29, 3), (30, 6), (31, 1), (33, 4), (36, 1)]}","{1: 29, 2: 88, 3: 60, 4: 152, 5: 270, 6: 49, 7: 69}",1,0.0006409574491860198,-3.19317080074186,3.8736,0.5707070707070707,-0.24358674677811137,1844.9084745762711,3.2659748257945744
296,biography,"{6: [(15, 1)], 7: [(2, 2), (8, 1), (11, 1)]}","{6: 1, 7: 4}",6,4.469717218870431e-06,-5.349719952073642,1.8808,0.020202020202020204,-1.6946051989335686,43866.0,4.642128034288031
297,cup,"{1: [(2, 1), (3, 1), (4, 1), (7, 2), (8, 1), (9, 2), (11, 2), (12, 3), (15, 2), (16, 1), (17, 4)], 2: [(7, 2), (11, 1), (12, 1), (14, 2), (18, 1)], 3: [(4, 1), (5, 1), (6, 13), (8, 5), (9, 1), (11, 1), (12, 3), (13, 1), (14, 2), (15, 9), (16, 1), (21, 1), (22, 3)], 4: [(1, 3), (2, 1), (3, 10), (5, 6), (6, 5), (7, 2), (8, 5), (9, 1), (10, 3), (11, 3), (12, 3), (13, 1), (14, 1), (15, 1), (16, 3), (17, 1), (19, 3), (20, 1), (21, 4), (23, 3), (24, 1), (25, 1), (26, 1), (27, 7), (28, 4), (31, 16), (32, 4), (33, 5), (34, 3), (35, 10), (36, 5), (37, 2)], 5: [(6, 1), (14, 1), (19, 2), (23, 3), (25, 3), (26, 1), (28, 6), (29, 1), (30, 6), (31, 2), (38, 1)], 6: [(1, 1), (12, 1), (20, 10), (23, 2), (24, 3), (26, 3), (30, 3)], 7: [(2, 4), (3, 1), (14, 2), (21, 1), (26, 10), (27, 6), (28, 1), (31, 2)]}","{1: 20, 2: 7, 3: 42, 4: 119, 5: 27, 6: 23, 7: 27}",1,0.00023689501260013284,-3.6254440824728524,3.4208,0.4393939393939394,-0.3571459376429126,5190.859903381643,3.7152393078213786
300,tower,"{1: [(7, 1), (9, 3), (10, 1), (12, 1), (13, 1), (14, 4), (15, 2)], 2: [(1, 1), (5, 3), (8, 2), (11, 2), (12, 1), (13, 2), (14, 3), (15, 1), (16, 1)], 3: [(5, 1), (6, 6), (8, 4), (9, 2), (10, 1), (11, 1), (12, 5), (13, 2), (14, 5), (15, 3), (16, 4), (19, 1), (21, 5)], 4: [(12, 2), (13, 1), (14, 1), (15, 3), (18, 3), (21, 1), (22, 1), (23, 4), (25, 2), (28, 3), (29, 2), (31, 1), (37, 1)], 5: [(11, 1), (12, 1), (13, 4), (14, 1), (17, 1), (18, 2), (21, 1), (25, 2), (26, 1), (27, 2), (28, 4), (29, 3), (31, 4)], 6: [(8, 1), (11, 1), (14, 1), (17, 1), (18, 1), (19, 2), (21, 1), (23, 1), (24, 1), (25, 1), (27, 5), (28, 4), (29, 6), (30, 2)], 7: [(11, 1), (12, 2), (14, 1), (15, 1), (20, 1), (23, 4), (24, 1), (29, 1), (30, 2), (31, 7), (33, 1), (36, 2)]}","{1: 13, 2: 16, 3: 40, 4: 25, 5: 27, 6: 28, 7: 24}",1,0.00015465221577291692,-3.810643853280865,3.0667,0.4090909090909091,-0.38818017138288136,8548.52380952381,3.931891125637093
301,mischief,"{3: [(10, 4)], 6: [(15, 1), (18, 1)]}","{3: 4, 6: 2}",3,5.363660662644517e-06,-5.2705387060260165,2.0334,0.015151515151515152,-1.8195439355418686,629402.0,5.798928118601961
306,squib,"{2: [(9, 5), (11, 1)], 5: [(2, 2), (8, 2), (28, 1)], 6: [(10, 1), (19, 1), (30, 1)], 7: [(8, 5), (11, 1), (18, 2)]}","{2: 6, 5: 5, 6: 3, 7: 8}",2,1.9666755763029898e-05,-4.706267275587454,0.9542,0.05555555555555555,-1.255272505103306,52770.23529411765,4.722389030631721
309,toad,"{1: [(5, 2), (6, 8), (7, 2), (10, 1), (16, 2), (17, 1)], 2: [(13, 2), (16, 1)], 3: [(5, 1), (7, 4), (11, 1)], 4: [(14, 2), (20, 1)], 5: [(8, 1), (10, 3), (12, 1), (13, 1), (15, 1), (19, 1), (23, 1), (28, 1), (32, 1)], 6: [(7, 1)], 7: [(11, 1)]}","{1: 16, 2: 3, 3: 6, 4: 3, 5: 11, 6: 1, 7: 1}",1,3.665168119473753e-05,-4.435906099689925,2.4639,0.12121212121212122,-0.9164539485499251,23035.242424242424,4.36239278715335
311,Howler,"{2: [(6, 6)], 3: [(14, 3)], 4: [(10, 1)], 5: [(2, 2), (3, 2), (30, 1), (37, 2)]}","{2: 6, 3: 3, 4: 1, 5: 7}",2,1.5197038544159465e-05,-4.818241035031386,0.699,0.03535353535353535,-1.4515671502472742,48456.46153846154,4.685351697246223
315,Bludger,"{1: [(10, 1), (11, 7), (13, 1)], 2: [(10, 33)], 3: [(9, 2), (13, 4), (15, 6)], 4: [(7, 1), (8, 4), (20, 1), (22, 1)], 5: [(13, 1), (14, 2), (18, 1), (19, 13), (26, 1)], 6: [(11, 1), (14, 4), (19, 2), (20, 1), (24, 1)], 7: [(31, 1)]}","{1: 9, 2: 33, 3: 12, 4: 7, 5: 18, 6: 9, 7: 1}",1,7.956096649589367e-05,-4.099299949764748,0.8451,0.1111111111111111,-0.9542425094393249,13000.4875,4.113959638044553
317,prophecy,"{5: [(22, 1), (35, 40), (36, 5), (37, 15), (38, 1)], 6: [(2, 3), (3, 5), (4, 5), (5, 7), (7, 4), (10, 4), (12, 1), (16, 1), (20, 1), (23, 15), (25, 7)], 7: [(33, 2)]}","{5: 62, 6: 53, 7: 2}",5,0.00010459138292156809,-3.9805040946634986,2.5079,0.08585858585858586,-1.0662162688832573,4812.454545454545,3.68236664054222
320,Fleur,"{4: [(16, 2), (17, 7), (18, 10), (19, 1), (20, 12), (22, 1), (23, 14), (26, 16), (28, 5), (31, 10), (35, 1), (37, 7)], 5: [(4, 1)], 6: [(5, 8), (6, 5), (7, 4), (14, 1), (16, 13), (17, 1), (29, 8), (30, 2)], 7: [(4, 8), (5, 7), (6, 8), (7, 2), (8, 13), (20, 2), (24, 8), (25, 15), (26, 3), (29, 1), (30, 5), (33, 2)]}","{4: 86, 5: 1, 6: 42, 7: 74}",4,0.0001814705190861395,-3.7411939184964473,1.7559,0.16666666666666666,-0.7781512503836436,4024.8333333333335,3.6047479011231935
